tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,excess_deaths
13.514285714285714,7.871428571428572,10.857142857142858,13.514285714285714,6.328571428571428,10.457142857142856,72.3,1.0167142857142857,57.142857142857146,3.571428571428572,0.0,23.142857142857142,279.7857142857143,1009.4571428571428,80.04285714285713,27.214285714285715,-5.161608095628253
11.571428571428571,2.4,7.242857142857143,11.271428571428572,0.6428571428571429,5.671428571428572,62.142857142857146,0.003,14.285714285714286,0.5957142857142858,6.0,23.571428571428573,153.32857142857142,1022.5571428571428,55.957142857142856,37.3,-30.616914578172786
8.0,2.3857142857142857,5.385714285714286,4.7,-1.0285714285714287,1.957142857142857,76.91428571428571,1.9388571428571428,85.71428571428571,4.762857142857143,0.0,35.471428571428575,215.8857142857143,1003.7428571428572,76.01428571428572,24.37142857142857,-48.78070607736208
17.12857142857143,11.485714285714286,13.928571428571429,17.12857142857143,11.214285714285714,13.9,79.5,0.4105714285714286,57.142857142857146,2.9771428571428573,0.0,27.071428571428573,121.08571428571427,1015.5285714285714,87.61428571428571,15.657142857142857,-0.7629176427549282
20.814285714285717,11.785714285714286,16.185714285714287,20.857142857142858,11.44285714285714,16.1,70.42857142857143,0.9297142857142858,57.142857142857146,2.9771428571428573,0.0,25.3,108.68571428571428,1018.8142857142856,73.95714285714287,12.385714285714286,28.982216769392835
20.442857142857143,10.285714285714286,15.714285714285714,20.442857142857143,10.285714285714286,15.714285714285714,75.84285714285714,0.1212857142857142,14.285714285714286,1.19,0.0,20.042857142857144,245.0142857142857,1019.7714285714284,48.285714285714285,19.014285714285712,9.222757986268562
20.9,13.05714285714286,16.9,20.87142857142857,12.828571428571427,16.87142857142857,71.57142857142857,0.3562857142857142,42.85714285714285,2.975714285714285,0.0,28.042857142857144,208.18571428571428,1014.3571428571428,73.75714285714285,19.714285714285715,4.676420591310944
13.642857142857142,4.642857142857143,9.128571428571428,13.642857142857142,3.571428571428572,8.542857142857143,69.55714285714285,0.0,0.0,0.0,0.0,17.12857142857143,216.78571428571428,1029.9857142857145,58.6,18.74285714285714,-61.95007592833258
15.342857142857142,9.471428571428572,12.228571428571428,15.342857142857142,8.77142857142857,12.1,76.84285714285714,0.3652857142857142,28.571428571428573,1.1914285714285715,4.0,22.514285714285712,274.2857142857143,1021.6285714285714,77.01428571428572,22.4,-16.9825422227309
10.714285714285714,3.642857142857143,7.3,9.542857142857144,0.8714285714285713,5.3,71.7,0.0398571428571428,57.142857142857146,2.382857142857143,0.0,24.9,192.8428571428572,1016.7142857142856,62.32857142857143,22.25714285714286,29.495279751959288
8.285714285714286,4.357142857142857,6.3,6.842857142857143,1.6,4.057142857142857,87.31428571428572,1.1288571428571428,85.71428571428571,4.762857142857143,0.0,23.65714285714285,192.8857142857143,1019.3285714285714,86.84285714285714,10.085714285714284,-81.00004145484172
3.3714285714285714,-0.8285714285714286,1.0714285714285714,1.2285714285714284,-4.671428571428572,-1.7571428571428571,89.57142857142857,1.114428571428571,100.0,10.12,5.042857142857143,19.457142857142856,162.8857142857143,1013.1428571428572,76.37142857142858,14.242857142857142,-10.925017423519876
17.228571428571428,11.62857142857143,14.242857142857144,17.228571428571428,11.457142857142856,14.2,83.94285714285715,3.021714285714286,71.42857142857143,7.144285714285715,0.0,23.67142857142857,132.4857142857143,1008.4285714285714,43.34285714285714,16.142857142857142,11.304194476060502
15.542857142857144,9.55714285714286,12.6,15.542857142857144,8.542857142857143,12.44285714285714,66.25714285714285,0.3919999999999999,42.85714285714285,1.7871428571428571,0.0,24.8,250.5,1021.7,75.05714285714285,25.457142857142856,-3.293941220212673
13.5,7.042857142857143,10.05714285714286,12.785714285714286,5.1000000000000005,8.814285714285715,72.2,0.4451428571428572,71.42857142857143,2.9785714285714286,0.0,22.0,134.68571428571428,1006.4857142857144,83.02857142857144,12.114285714285714,-31.838435892126427
16.885714285714286,11.142857142857142,13.857142857142858,16.885714285714286,11.142857142857142,13.857142857142858,74.10000000000001,1.008,85.71428571428571,4.762857142857143,0.0,25.842857142857145,242.42857142857144,1003.7,79.87142857142858,23.2,5.792039207068456
8.428571428571429,4.257142857142857,6.114285714285714,5.728571428571429,0.5,2.8428571428571425,87.58571428571429,2.364428571428572,100.0,7.141428571428572,0.0,30.928571428571427,206.2,998.6857142857144,78.71428571428571,17.45714285714286,70.44374004057886
3.414285714285714,-2.1142857142857143,0.9285714285714286,0.9142857142857144,-5.371428571428572,-2.1,85.62857142857142,0.0618571428571428,71.42857142857143,2.9785714285714286,0.0,19.985714285714288,112.5,1035.3285714285714,58.68571428571429,7.8428571428571425,-0.1434360152554745
8.842857142857143,3.357142857142857,6.057142857142857,6.614285714285714,-1.1428571428571428,2.871428571428571,81.01428571428572,5.995428571428572,100.0,7.735714285714286,0.0,31.0,227.44285714285712,1004.342857142857,85.41428571428571,18.942857142857143,-47.43222172833839
6.714285714285714,1.4428571428571428,4.1,4.371428571428572,-1.2285714285714284,1.4142857142857144,89.39999999999999,4.767571428571429,100.0,10.12,0.0,18.24285714285714,104.8,1007.6714285714286,77.42857142857143,24.457142857142856,-29.87976902523519
4.757142857142857,0.9571428571428572,2.7142857142857144,3.4285714285714284,-0.9142857142857144,1.3,76.8,0.0178571428571428,42.85714285714285,1.7871428571428571,0.0,12.857142857142858,145.81428571428572,1030.0285714285717,73.85714285714286,14.44285714285714,-38.36026452309829
6.757142857142857,2.357142857142857,4.428571428571429,5.914285714285714,0.8571428571428571,3.3714285714285714,84.62857142857142,0.0144285714285714,28.571428571428573,1.1914285714285715,0.0,11.5,153.81428571428572,1037.6142857142856,73.7,10.771428571428572,-127.72384247773356
16.285714285714285,11.44285714285714,13.728571428571428,16.285714285714285,11.44285714285714,13.728571428571428,77.85714285714286,0.8878571428571428,71.42857142857143,4.167142857142857,0.0,20.67142857142857,193.87142857142857,1015.1285714285714,82.88571428571429,19.4,-30.5195208260368
23.65714285714285,15.157142857142857,19.27142857142857,23.74285714285714,15.157142857142857,19.285714285714285,68.98571428571428,0.0608571428571428,28.571428571428573,1.1914285714285715,0.0,19.7,241.77142857142857,1019.9857142857144,62.0,18.74285714285714,60.032194132144696
