tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,deaths
11.3,3.4285714285714284,7.185714285714285,11.114285714285714,1.0285714285714285,5.414285714285714,88.60000000000001,0.2424285714285714,85.71428571428571,5.952857142857143,0.0,19.3,250.17142857142855,1025.6714285714286,52.71428571428572,9.257142857142856,841
16.32857142857143,9.8,12.957142857142856,16.32857142857143,8.385714285714286,12.785714285714286,79.18571428571428,1.1052857142857142,57.142857142857146,2.382857142857143,0.0,29.74285714285714,199.22857142857143,1011.0,82.35714285714286,23.814285714285717,691
19.52857142857143,9.957142857142856,14.542857142857144,19.52857142857143,9.042857142857144,14.342857142857143,76.24285714285715,0.0,0.0,0.0,0.0,12.12857142857143,268.85714285714283,1023.3571428571428,65.55714285714285,16.1,794
10.728571428571428,5.5,7.742857142857143,9.571428571428571,2.2857142857142856,5.614285714285714,88.92857142857143,0.6765714285714287,28.571428571428573,1.7857142857142858,0.0,23.957142857142856,90.8,1014.8,86.24285714285715,6.271428571428571,799
14.485714285714286,6.6000000000000005,10.657142857142857,14.485714285714286,4.985714285714286,9.94285714285714,77.84285714285714,0.4634285714285714,71.42857142857143,2.9785714285714286,0.0,26.057142857142857,250.44285714285712,1016.3857142857142,56.4,29.37142857142857,701
21.15714285714285,13.914285714285716,17.04285714285714,21.15714285714285,13.914285714285716,17.04285714285714,83.92857142857143,2.9654285714285717,100.0,13.097142857142858,0.0,16.95714285714286,163.0142857142857,1012.4285714285714,73.05714285714285,16.371428571428574,755
13.142857142857142,6.214285714285714,9.314285714285717,13.142857142857142,3.914285714285714,8.1,82.55714285714285,0.1154285714285714,100.0,10.118571428571428,0.0,22.642857142857142,68.15714285714286,1019.6,77.27142857142857,10.542857142857144,761
21.885714285714283,12.014285714285714,16.585714285714285,21.885714285714283,12.014285714285714,16.585714285714285,71.31428571428572,0.0,0.0,0.0,0.0,21.842857142857145,158.42857142857142,1016.7428571428572,59.25714285714286,17.82857142857143,731
21.428571428571427,10.157142857142857,16.17142857142857,21.428571428571427,9.414285714285716,15.985714285714286,71.64285714285714,0.6078571428571429,28.571428571428573,3.571428571428572,0.0,18.442857142857143,193.8857142857143,1020.0714285714286,42.07142857142857,26.97142857142857,820
13.414285714285716,5.785714285714286,9.3,13.05714285714286,3.157142857142857,7.871428571428572,76.34285714285714,0.8831428571428572,57.142857142857146,2.9771428571428573,0.0,23.82857142857143,180.44285714285712,1008.0714285714286,69.02857142857142,14.028571428571428,875
18.414285714285715,11.157142857142858,14.457142857142856,18.414285714285715,11.157142857142858,14.457142857142856,86.17142857142858,0.0028571428571428,14.285714285714286,0.5957142857142858,0.0,16.114285714285714,92.12857142857142,1025.4428571428573,73.25714285714285,4.742857142857143,765
