tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,deaths
8.314285714285715,3.8857142857142857,6.228571428571429,6.6000000000000005,1.3571428571428572,3.985714285714285,82.61428571428571,0.3974285714285714,57.142857142857146,4.1657142857142855,0.0,23.342857142857145,222.5142857142857,1029.5285714285717,68.52857142857142,11.742857142857144,652
20.8,10.528571428571428,15.485714285714286,20.8,9.385714285714286,15.328571428571427,69.87142857142858,0.0,0.0,0.0,0.0,20.842857142857145,105.84285714285716,1023.8571428571428,15.057142857142855,14.514285714285714,615
11.05714285714286,3.985714285714285,7.8428571428571425,10.642857142857142,1.2428571428571429,6.085714285714286,82.0,4.765285714285715,85.71428571428571,11.31,0.0,22.728571428571428,231.72857142857143,1006.0857142857144,62.42857142857143,11.44285714285714,669
12.757142857142856,9.414285714285716,10.771428571428572,12.757142857142856,8.028571428571428,10.328571428571427,88.41428571428571,2.8407142857142853,100.0,6.547142857142857,0.0,20.957142857142856,126.71428571428572,1010.6142857142858,95.14285714285714,10.242857142857144,654
10.05714285714286,5.471428571428571,7.957142857142857,9.171428571428573,2.9571428571428577,6.614285714285714,84.02857142857144,2.054,71.42857142857143,6.547142857142857,0.0,25.27142857142857,297.7857142857143,1027.1142857142856,70.12857142857142,13.071428571428571,618
8.514285714285714,3.685714285714286,6.485714285714286,6.857142857142857,-0.9571428571428572,3.157142857142857,90.15714285714286,1.6955714285714285,71.42857142857143,5.355714285714286,0.0,34.885714285714286,192.3857142857143,1016.3285714285714,78.27142857142857,8.885714285714286,727
5.571428571428571,0.4714285714285715,3.314285714285714,2.4714285714285715,-3.4857142857142853,-0.3142857142857142,87.91428571428571,1.538857142857143,100.0,5.954285714285715,0.0142857142857142,23.442857142857143,194.2571428571429,1014.657142857143,52.957142857142856,9.814285714285717,688
20.014285714285712,14.742857142857144,17.228571428571428,20.014285714285712,14.742857142857144,17.228571428571428,87.2,6.729428571428572,100.0,6.547142857142857,0.0,28.685714285714287,104.4,1017.1428571428572,90.11428571428571,9.071428571428571,610
6.1571428571428575,1.7714285714285711,3.7857142857142856,3.8857142857142857,-1.8285714285714287,1.0,77.07142857142857,0.0,0.0,0.0,0.0,23.6,77.32857142857142,1013.0714285714286,85.58571428571429,5.9,698
10.285714285714286,5.4,7.957142857142857,9.185714285714283,1.8000000000000005,5.628571428571428,82.2,5.847428571428572,100.0,13.097142857142858,0.0,36.028571428571425,196.04285714285717,992.7,60.68571428571429,10.55714285714286,592
5.9,1.657142857142857,3.6142857142857134,2.071428571428572,-3.971428571428572,-1.4,84.21428571428571,0.1982857142857142,85.71428571428571,7.738571428571428,0.0,37.82857142857143,71.72857142857143,1036.742857142857,37.84285714285714,9.885714285714286,660
9.585714285714284,5.871428571428572,8.0,7.957142857142857,2.4285714285714284,5.7,93.65714285714286,10.668142857142856,100.0,14.287142857142856,0.0,29.457142857142856,211.4,998.1857142857144,82.87142857142858,10.714285714285714,771
16.3,10.971428571428572,13.7,16.3,10.6,13.628571428571428,89.22857142857143,0.7774285714285715,71.42857142857143,5.355714285714286,0.0,24.357142857142858,138.4857142857143,1013.2714285714284,81.07142857142857,12.142857142857142,572
