tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,deaths
1.842857142857143,-1.1857142857142855,0.4857142857142856,-0.5714285714285714,-4.985714285714286,-2.9285714285714284,79.45714285714287,0.258,42.85714285714285,2.381428571428572,5.257142857142857,21.914285714285715,145.02857142857144,1015.4428571428572,89.95714285714287,11.94285714285714,844
19.942857142857143,12.5,15.857142857142858,19.942857142857143,12.5,15.857142857142858,80.37142857142858,1.748,85.71428571428571,6.545714285714285,0.0,27.5,255.25714285714284,1013.3571428571428,63.44285714285714,13.228571428571428,480
21.085714285714285,14.900000000000002,17.814285714285713,21.085714285714285,14.900000000000002,17.814285714285713,80.15714285714286,2.1184285714285718,85.71428571428571,4.168571428571428,0.0,19.557142857142857,252.40000000000003,1014.2571428571428,83.95714285714287,24.585714285714285,544
12.0,7.1000000000000005,9.62857142857143,10.55714285714286,4.714285714285714,7.728571428571429,81.60000000000001,1.5929999999999995,57.142857142857146,3.571428571428572,0.0,23.728571428571428,85.87142857142858,1019.0714285714286,87.64285714285714,9.614285714285714,607
14.7,8.985714285714286,11.828571428571427,14.7,7.0,11.257142857142856,80.7,4.577,100.0,12.5,0.0,23.085714285714285,210.95714285714288,1004.6285714285714,62.39999999999999,12.271428571428572,465
12.571428571428571,9.757142857142856,11.171428571428573,12.571428571428571,8.842857142857143,10.885714285714286,79.15714285714286,1.9407142857142856,85.71428571428571,5.357142857142857,0.0,20.842857142857145,92.08571428571427,1012.8571428571428,95.24285714285716,17.585714285714285,534
18.185714285714287,11.785714285714286,15.2,18.185714285714287,11.785714285714286,15.2,75.98571428571428,0.7097142857142857,57.142857142857146,4.1657142857142855,0.0,22.27142857142857,227.9,1019.1857142857144,81.42857142857143,30.985714285714288,562
15.928571428571429,9.857142857142858,12.7,15.928571428571429,9.44285714285714,12.6,77.05714285714285,0.0317142857142857,14.285714285714286,0.5957142857142858,0.0,29.357142857142858,234.8857142857143,1024.6142857142856,79.82857142857142,24.642857142857142,603
7.642857142857143,1.9857142857142855,4.842857142857143,4.042857142857143,-3.242857142857143,0.6714285714285714,79.85714285714286,1.3315714285714286,71.42857142857143,4.167142857142857,0.0,37.02857142857143,234.44285714285715,1004.0571428571428,68.37142857142858,20.11428571428572,664
17.0,11.271428571428572,14.185714285714283,17.0,10.571428571428571,14.157142857142857,78.65714285714286,1.0824285714285715,71.42857142857143,4.761428571428572,0.0,21.67142857142857,223.08571428571423,1012.8714285714286,81.55714285714285,27.228571428571428,534
8.371428571428572,1.8857142857142857,5.414285714285714,7.1000000000000005,-0.0142857142857143,3.7142857142857135,84.07142857142857,0.23,57.142857142857146,4.167142857142857,0.0142857142857142,15.928571428571429,147.64285714285714,1030.428571428571,72.92857142857143,7.971428571428571,521
5.514285714285714,0.5714285714285714,2.942857142857143,4.328571428571428,-2.3857142857142857,0.8142857142857143,80.11428571428571,0.1657142857142857,42.85714285714285,2.9771428571428573,0.0,14.657142857142857,173.44285714285712,1022.2714285714284,62.114285714285714,11.042857142857144,555
